date;serial_number;failure;smart_5_normalized;smart_5_raw;smart_187_normalized;smart_187_raw;smart_188_normalized;smart_188_raw;smart_197_normalized;smart_197_raw;smart_198_normalized;smart_198_raw
01.03.2020;ZJV105QD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09GGK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CK8D;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH05KWG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071H9;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XJQL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071H0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071H4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV04G77;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV056DK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0EA80;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH02WFA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0RT9Z;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081BF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07ZCG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00FS0;0;100;8;100;0;100;0;100;0;100;0
01.03.2020;ZCH07ZCC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV045NB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07ZCY;0;100;8;100;0;100;4295032833;100;0;100;0
01.03.2020;ZCH07ZCX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2FPPN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ETE3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2FPPJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1C4CR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2FPPF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07ZC8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07ZC0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5K2YH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5K2YY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0EA8C;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07RYE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1C4CX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06F8R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BR60;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV4LGQB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0T563;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH04WZV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ES47;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ES43;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TENN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2C7RV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV048Z0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ES4T;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV4FLDB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07RYN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5BWB5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV02SK0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1C4CK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ES4G;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ES4L;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07RYJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ES4K;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1C4CH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5K8SW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1C4CL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00CLZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV109HZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06FNZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2QST6;0;100;56;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BD68;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGM9;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGM8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGM5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGM4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGM3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGM1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV27RJ1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00CLE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WVDF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH080T6;0;100;0;100;0;100;47245426701;100;0;100;0
01.03.2020;ZCH080TA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0A41V;0;100;0;100;0;100;4295032833;100;0;100;0
01.03.2020;ZCH0A41X;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0A41Z;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WFEP;0;100;2904;99;1;100;0;100;0;100;0
01.03.2020;ZCH06KWA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH03VHE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMM;0;100;0;93;7;100;0;100;8;100;8
01.03.2020;ZJV0WGML;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV47FFM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH068YW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BD6L;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGMP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TENZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06BMS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV001CJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2D0R3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5NK0J;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV001CX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5LFEH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CHTH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV001C6;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0T56M;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09CYK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0A2GE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00D7S;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071SK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071SB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071SD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03RLB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071SX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0YAVV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06FXX;0;100;0;94;6;100;0;100;8;100;8
01.03.2020;ZCH0AK42;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071SQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06FXV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0AK48;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0T56Y;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03NLW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0YL5Y;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0881K;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CHT9;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08P1X;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08P1R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08P1T;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0T56Q;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1ASE5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0T56W;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071S1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0T56V;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06FX1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CBM0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071S7;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERW5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDSW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WFS8;0;100;0;100;0;100;0;100;0;100;0
